"id","year","college","income","scholarship","hhincome","race"
11481,2010,1,133.390291416769,11.7898702155799,76.1220926142942,1
11482,2000,1,125.874345935277,13.0912136286497,66.7117797933232,1
11483,2010,0,101.316686363142,29.0260731941089,46.492355958095,0
11484,2000,1,121.728699943173,13.0432374589145,41.4343855952976,0
11485,2000,0,120.933199159169,17.0543680759147,94.5599543095583,1
11486,2010,1,64.6100985515854,22.2981036594138,36.0668450794722,1
11487,2010,0,133.104017997977,17.6931893453002,115.063073233034,1
11488,2000,1,95.1975478004761,18.3333495911211,37.7125562432509,0
11489,2000,1,187.48867445801,25.276351030916,148.138517585506,1
11490,2000,1,119.259414223438,25.7549810083583,50.90442955666,1
11491,2000,0,63.6629981220979,22.3870928538963,24.7141655777815,0
11492,2010,1,108.982079515859,19.31966799777,64.6016481933629,1
11493,2000,1,120.573581611181,10.2564624324441,39.7199738149466,1
11494,2010,1,111.991713637214,20.4923802427948,69.4164399306232,1
11495,2000,1,183.391008852109,25.2766446443275,145.745488964004,1
11496,2010,1,84.0612556529304,17.9948716796935,7.96166493887676,0
11497,2000,0,86.2580635300756,13.4411933785304,82.1567634188415,1
11498,2010,1,196.508659610942,17.0985838118941,145.066664959033,1
11499,2010,0,64.2460977399677,26.4415788790211,38.0054909115339,0
11500,2000,1,158.410286523867,10.565901431255,85.6155535464085,1
11501,2000,1,150.336577803683,20.3254064638168,82.3898200846081,1
11502,2010,0,96.8957837520593,22.4417174840346,69.4012106270644,1
11503,2000,0,95.6898108630569,13.3082038676366,75.8376212891275,1
11504,2010,1,135.51471247977,29.2466187058017,71.1769079517235,1
11505,2000,1,97.2128906279436,19.0606047213078,49.9754961509425,0
11506,2010,-1,-9999999,16.1704938067123,68.0803845028314,0
11507,2000,1,133.049806946865,19.7127656498924,95.0314295788029,1
11508,2010,0,99.1616546151758,20.1063571497798,36.8737474240819,0
11509,2010,1,120.566786578575,26.7002680106089,65.6107966969049,0
11510,2000,1,134.497875826451,22.9805768467486,98.5618425932889,1
11511,2000,1,130.697605527013,14.6894513582811,69.8272948525983,1
11512,2000,1,152.713125528234,23.5553697776049,96.6891570873711,1
11513,2010,1,135.097047070888,27.4357046419755,52.3807530645158,0
11514,2010,0,-9999999,14.424165179953,104.343084023037,1
11515,2000,1,115.034696078446,26.3086300203577,66.9514264679039,1
11516,2010,1,212.821828700737,12.6211395254359,162.282106272306,1
11517,2000,0,44.5798966791383,29.5620352402329,42.950065125907,0
11518,2010,0,-9999999,19.3248458812013,54.0943903602582,0
11519,2010,1,169.867081100804,18.9152654400095,120.618290621882,1
11520,2010,1,179.261332984328,19.3772179214284,127.291569554123,1
11521,2000,1,103.850556580209,26.7685430916026,82.288882548321,1
11522,2010,1,160.141170947597,25.8941553905606,158.801239028614,1
11523,2000,0,98.0916369265842,20.6867583142594,45.5156979116891,1
11524,2010,1,98.5837962221787,17.5645130872726,65.0498659751688,1
11525,2000,1,211.967405406188,16.6545335995033,149.471553341427,1
11526,2010,0,119.337039503181,26.27399653662,54.0143855890166,0
11527,2010,1,117.340135563103,27.4077744875103,38.0805364666872,0
11528,2010,1,114.324249881733,28.776261950843,88.2167794279753,1
11529,2010,1,125.591284437799,14.5194718521088,52.0340820339025,0
11530,2010,1,-9999999,14.4673464074731,78.1459498346597,1
11531,2000,1,178.897493085962,12.8269153553993,118.128208548375,1
11532,2010,1,135.550186636602,12.830528835766,108.550181871144,1
11533,2010,1,110.302521559989,20.1369482744485,45.9516762927481,0
11534,2010,1,173.278247484117,20.6345058279112,122.513032028449,1
11535,2010,1,124.719412061248,16.8562371470034,102.181443053163,1
11536,2010,1,171.635320974376,27.0549933426082,163.94802305795,1
11537,2010,1,110.710643681422,22.4244054267183,50.9071465643485,1
11538,2010,1,101.382283989838,29.1116001224145,65.0520362959066,1
11539,2010,1,179.943104728142,14.3835383746773,116.370574607944,1
11540,2010,1,118.616059056049,23.3884559571743,46.8785312106881,1
11541,2010,1,124.301129635195,18.7638310110196,29.7391609897519,0
11542,2000,1,153.000954066196,10.7432443136349,83.1778345024985,1
11543,2000,1,144.470371161423,26.9861554168165,57.5052380864958,1
11544,2000,1,159.483943461554,20.8920729812235,115.517136082202,1
11545,2010,-1,-9999999,12.9783370811492,77.3002500649447,1
11546,2000,1,140.734030251764,29.4409872405231,80.4950837409692,0
11547,2000,1,174.826210334019,23.7621564697474,106.026426340266,0
11548,2010,1,145.972028612643,12.4417669745162,131.54702274517,1
11549,2010,1,144.725903873812,22.5370137346908,131.240852680181,1
11550,2000,1,138.437200123797,17.5252743577585,116.483572368892,1
11551,2000,1,94.0383710711337,25.6703778589144,66.6493722633477,1
11552,2000,1,120.598309406259,11.5649004234001,97.3726751143287,1
11553,2000,1,172.266278183819,29.7935469448566,128.593543751694,1
11554,2010,1,108.363233898647,24.9422936141491,-9999999,1
11555,2010,0,88.0993128054,12.1946574142203,46.7610935022053,1
11556,2010,1,153.375994288819,28.1005367217585,92.8498888357992,1
11557,2010,1,149.256757722769,24.1018619481474,70.6740857174167,1
11558,2000,1,-9999999,22.2548408992589,60.5457260277575,1
11559,2010,1,-9999999,23.448493918404,61.7433775733331,1
11560,2010,0,90.5403715737842,18.7277129059657,67.5855995486403,1
11561,2010,1,124.630108234384,10.0790300266817,85.2520289329688,1
11562,2010,1,151.573887515083,22.2351758414879,83.7082795883217,1
11563,2000,1,125.927622126276,18.1285361107439,51.6885627442225,1
11564,2010,1,80.4832387020223,19.1682288469747,38.6507152331103,0
11565,2000,1,114.221653747636,23.9266512123868,68.6708099256461,1
11566,2000,-1,-9999999,15.8093532826751,121.425454798084,0
11567,2010,1,120.388883496516,17.8446995094419,65.995969716807,1
11568,2000,1,119.797546844301,10.313748633489,84.2753058976349,1
11569,2010,1,144.421318213792,25.6596472626552,74.1709630183926,1
11570,2000,1,145.279930442301,24.2318736435845,99.6955414345166,1
11571,2000,1,139.566277477781,21.9909162679687,48.027183262137,0
11572,2010,1,105.361417802737,20.4733439395204,66.0055437066753,1
11573,2000,1,91.4169329852633,29.7860113810748,56.0992205565156,1
11574,2010,0,112.509844445975,14.772659544833,71.8977616931356,1
11575,2010,1,-9999999,13.8036410324275,113.581113855424,1
11576,2000,1,235.717662309653,10.3814938943833,173.479744945226,1
11577,2000,1,169.822956450591,16.1999912792817,97.250306249692,1
11578,2010,1,106.962641297851,22.395008187741,34.0798866249848,0
11579,2000,1,155.757751943113,28.4798017377034,77.1026656983471,0
11580,2010,1,139.96444788763,14.4547521090135,100.32238632073,1
11581,2010,1,194.116762043447,16.0410878667608,160.254611867403,1
11582,2000,1,75.5737157432799,16.9337591622025,54.44779109984,1
11583,2000,0,107.709825598754,22.179136518389,86.8312567301315,1
11584,2010,1,143.898115978574,28.3039247430861,112.017832709869,1
11585,2000,1,165.580528483497,12.7785166073591,121.344439102223,1
11586,2000,1,121.853815118833,22.5318730063736,92.9495387395921,1
11587,2010,0,62.0219129343758,10.403767186217,21.4597500602321,0
11588,2010,1,163.130648021089,17.7131400210783,154.948004391066,1
11589,2000,1,147.731235195714,22.5943336915225,75.8537918113583,1
11590,2000,1,166.785143549907,13.7654397590086,118.48057448258,1
11591,2000,1,120.761121831303,16.2961426377296,-9999999,0
11592,2000,1,101.687751582201,28.9959954190999,54.7881950611477,0
11593,2010,1,102.254233202,27.0301667135209,39.0133338098733,0
11594,2010,0,86.6735479442649,14.3575465073809,71.6520380414645,1
11595,2000,1,141.849259484112,24.3934161309153,99.0512127648128,1
11596,2010,1,160.96408062272,18.0532174929976,150.702748660981,1
11597,2010,1,114.170027576386,16.9760375563055,69.3059445026735,1
11598,2000,1,145.987643589843,16.7928925110027,71.7950955184781,1
11599,2000,1,136.690372247165,16.0840972792357,60.0706712111977,1
11600,2010,0,101.363986820138,24.385485756211,82.0796809744592,1
11601,2000,1,154.126872622728,27.7756669279188,74.5146891034983,1
11602,2000,1,135.808160278855,17.5459699798375,62.5482076414593,0
11603,2000,1,158.01309849949,12.3664283193648,72.5925600493019,1
11604,2000,-1,-9999999,15.6934936298057,218.61646266171,1
11605,2000,1,178.656439040073,11.5266208862886,150.771249940163,1
11606,2000,0,68.6050745740448,26.2148614320904,19.3756632139734,1
11607,2000,1,132.224546021281,27.5990067794919,72.4885967241014,1
11608,2000,0,74.7675514997958,15.1521986536682,53.7080079762574,0
11609,2010,1,106.959425385963,14.4651298411191,36.605145515174,1
11610,2000,1,137.14413804747,12.8365837782621,87.5975513846832,1
11611,2000,1,212.215791771221,15.9945496823639,146.169839405223,1
11612,2000,-1,-9999999,21.5359070384875,53.3733948808414,1
11613,2000,0,69.237707901215,29.5606077509001,40.8341392393377,0
11614,2010,1,114.295793268253,17.6453077513725,92.8389880852552,1
11615,2000,1,113.884018621122,19.4591401796788,72.3152983302466,1
11616,2000,1,95.0345183713846,20.0823988253251,48.2930801302143,1
11617,2000,1,139.211601655366,29.0804733755067,91.5426024422866,1
11618,2010,1,130.506767986978,10.0826787250116,61.7252500595924,0
11619,2010,1,162.995604679723,11.8976301513612,135.771687133658,1
11620,2010,1,111.145205164822,13.1773253157735,66.4928622582449,1
11621,2010,0,91.9937522584298,13.8408663216978,41.743091483487,0
11622,2010,1,135.427900709574,15.0542478403077,109.959092604208,1
11623,2000,1,118.211749568349,20.0853582751006,63.0205912725049,1
11624,2000,1,104.843098137756,29.9367489805445,75.7032116512759,1
11625,2010,0,112.005408716061,12.3688126681373,56.5915394702712,1
11626,2000,0,100.115551984438,11.3989921938628,59.2122388378478,1
11627,2000,1,95.9604966199368,20.2811834542081,49.5798076247591,1
11628,2010,1,103.654170331084,10.6374916434288,33.7410369837245,0
11629,2010,0,135.518455187459,16.6231065429747,94.6817680394326,1
11630,2010,0,66.9550404540807,25.148845971562,27.8305336911692,0
11631,2010,0,73.3333930898339,20.3760947100818,44.2112415473765,0
11632,2000,0,105.244228467675,15.7678116951138,75.7144623018302,1
11633,2000,1,124.724475221812,28.5788088850677,90.1244047087823,1
11634,2010,0,157.656062782882,10.9834530577064,159.349741792874,1
11635,2010,1,101.155358868755,29.163419068791,32.4183182677797,0
11636,2000,1,117.194867417196,20.8668159600347,67.8140513647689,1
11637,2010,1,130.044238980403,29.1120413364843,101.171542279893,1
11638,2000,1,172.923787096892,22.0412266254425,138.361890810118,1
11639,2000,1,104.629505984324,25.5229776864871,48.7409258829876,1
11640,2010,1,147.098863239395,22.4441241007298,100.366048276447,1
11641,2010,1,135.053600558601,19.6461749728769,105.128172541959,1
11642,2000,1,144.229470397586,27.9208803595975,125.088286846625,1
11643,2010,1,112.156840748283,24.494739244692,55.4629128745764,1
11644,2010,1,118.809700217093,17.0601575542241,75.1782642479977,1
11645,2010,0,107.680279660134,14.3809551047161,102.341410805396,1
11646,2000,1,151.262693565536,26.2353604706004,97.8359864800853,1
11647,2000,0,91.3182488511916,19.2016920913011,79.1169543078551,1
11648,2000,1,149.210314066869,28.0965351033956,91.2454084546437,1
11649,2000,1,142.36824542373,18.5847919108346,86.6053627349931,1
11650,2010,1,166.65076483421,29.1856759367511,150.119287880145,1
11651,2010,1,103.122292783268,10.0507771316916,26.4058973651377,0
11652,2010,0,53.4659102266291,17.1262738201767,19.031327627196,0
11653,2000,0,109.977433091042,15.6070712255314,44.534973141688,0
11654,2010,1,197.662192702475,14.5681594265625,134.306893289156,1
11655,2000,-1,-9999999,28.3309480967,96.9720126693062,1
11656,2000,0,95.9488113987716,10.401600683108,60.6622394456637,1
11657,2000,1,129.137843257889,18.5592463612556,-9999999,1
11658,2000,0,131.773882072789,14.1102745197713,87.5536657219058,0
11659,2000,0,65.1121358434727,17.1331570902839,52.4225649917268,1
11660,2010,0,128.21755523609,12.8063370566815,55.6362970280732,1
11661,2010,1,-9999999,29.6639626286924,117.554933754151,1
11662,2000,1,148.841973367556,28.6978913052008,108.905347899197,1
11663,2000,0,69.5739074580188,17.2864632075652,-9999999,1
11664,2010,1,158.745141195748,10.3393466165289,92.051522442686,1
11665,2010,1,123.684303163418,24.0665570553392,47.5831193136024,1
11666,2010,1,134.995508571105,28.4946999093518,103.309033094497,1
11667,2000,1,122.889715020109,27.4464395269752,61.694412790233,1
11668,2000,1,123.23383491974,27.2896815976128,47.6626024807395,1
11669,2010,0,64.4734079471449,28.5420362651348,35.3030882673733,0
11670,2010,1,163.167235459077,22.9348752880469,119.527577206472,1
11671,2010,1,187.606345886017,29.1328507475555,159.885536918191,1
11672,2010,1,160.703478713412,10.8633257960901,85.8388546160508,1
11673,2000,1,144.386530757569,13.486320967786,79.772309241273,1
11674,2000,1,124.714950124028,10.6630232045427,29.5314196146066,0
11675,2010,0,110.488465650858,23.5112961102277,46.7938467083516,0
11676,2010,1,88.7929088379359,23.7048138910905,32.2185035240192,0
11677,2000,1,107.990392675352,15.7954030670226,65.4848809552212,1
11678,2010,0,59.2644262853263,17.7264596149325,48.8552687726807,0
11679,2000,1,162.067702051334,23.9310757722706,138.232340605175,1
11680,2010,0,132.376873246704,15.2374358056113,83.9484441730565,1
11681,2010,0,98.9783707032813,12.2427562111989,66.0713839243874,1
11682,2000,1,134.547624313148,14.0158779826015,102.863017759181,1
11683,2010,1,99.8801786709361,26.9319896399975,77.5285816179109,1
11684,2000,1,95.993065468367,14.3505563307554,36.0591108620636,0
11685,2000,0,148.351802493944,11.4880691282451,95.8655984677594,1
11686,2010,1,120.267444035576,27.6327971741557,86.2524830720663,0
11687,2000,0,56.942122485934,26.8902075476944,39.8097808620693,0
11688,2000,1,159.416829952161,11.8260234594345,109.040287931897,1
11689,2000,0,99.2063237604413,10.2125730505213,60.7251632407118,1
11690,2010,0,104.256971239654,22.8546332614496,82.8637160088897,1
11691,2000,1,130.351772082187,18.9578674826771,39.9010789137838,0
11692,2010,0,101.035224151102,23.6710944166407,77.8133703575082,1
11693,2000,0,129.318624144252,12.4316470976919,117.675467479703,1
11694,2010,1,141.846810797025,18.4543455718085,86.2215839275752,1
11695,2000,1,135.500989098699,18.9291192824021,92.3732058645497,1
11696,2000,1,143.399013072856,17.4703891156241,99.4024712948968,1
11697,2000,1,141.545686700851,27.8571430640295,57.6144337660832,1
11698,2010,0,127.743622782529,26.5137769002467,132.625571478036,1
11699,2000,1,142.200244183224,25.7315691513941,86.6593100911562,1
11700,2000,1,203.770349006105,12.1330828499049,152.207191194041,1
11701,2000,1,160.884590527117,26.9162830431014,89.2506665488372,1
11702,2000,1,134.120666315236,18.1685702037066,100.947318324445,1
11703,2000,1,182.835678008864,20.3760665981099,167.08415732528,1
11704,2010,1,129.894341685111,29.7665106598288,103.664682420349,1
11705,2010,0,73.4116115071423,21.5172111010179,53.7965680500034,0
11706,2000,1,107.613196973595,20.9797705337405,31.276161361993,0
11707,2010,0,34.0195793892578,20.5200782464817,24.7857998022598,0
11708,2000,1,117.206540509884,21.1385659780353,55.967012358219,1
11709,2000,0,141.778767834446,21.4514172729105,136.329460768032,1
11710,2010,0,75.3388160423498,24.3590646376833,58.4633129318998,1
11711,2000,0,107.002752624957,10.0013215048239,91.577439784087,1
11712,2000,1,152.64155698373,26.5062056435272,100.141815403734,1
11713,2000,1,122.903594079039,28.4042419772595,55.5293978590509,1
11714,2010,1,99.8913589929144,24.8176073422655,42.247360830204,0
11715,2010,1,211.822862741305,26.711775935255,154.616993812977,1
11716,2000,1,110.13212865319,21.5738079510629,47.1792256438719,0
11717,2000,1,99.0205074007932,20.8794532110915,73.3659594452666,1
11718,2000,1,177.54204058752,18.6713055241853,165.265571813861,1
11719,2000,1,192.687528755703,14.2594505194575,130.761727982302,1
11720,2000,1,113.980641376333,14.0168426791206,63.1065577864986,1
11721,2000,1,141.86057828957,18.2283584401011,70.3685558471191,1
11722,2010,1,66.1784090382111,10.3454252053052,14.5024432102248,0
11723,2000,1,105.70295518043,24.4617098243907,30.5718737264807,0
11724,2000,0,79.6941749294364,15.4399959510192,62.1999709567114,1
11725,2010,-1,-9999999,16.8171294406056,73.8262424755281,1
11726,2000,1,106.654318219393,21.9295115489513,-9999999,1
11727,2010,1,196.100028962538,10.0210952805355,157.52178817294,1
11728,2010,-1,-9999999,10.2246546884999,99.2276985439314,1
11729,2000,1,178.663148508245,25.1208416232839,115.897010938522,1
11730,2000,0,74.8838534205606,12.2935845283791,-9999999,1
11731,2000,-1,-9999999,29.3225691001862,54.4887981255488,1
11732,2010,1,125.460244889205,11.4956075418741,66.7762391986093,1
11733,2010,-1,-9999999,15.5291151395068,47.3919117649727,1
11734,2000,1,-9999999,17.809747857973,60.5215840682323,1
11735,2000,0,77.3111598881248,27.3832614766434,57.2684226201187,1
11736,2000,1,162.817753632002,15.8889787970111,120.032698555498,1
11737,2010,1,128.983562983687,28.0478242738172,100.321683388577,1
11738,2000,1,-9999999,14.1659442475066,15.6453959842403,0
11739,2010,1,228.436887365932,14.4909760775045,182.775779177461,1
11740,2010,1,175.750788256765,28.3358523901552,133.633030968782,1
11741,2010,1,123.274609129353,16.135848001577,70.687454728303,1
11742,2000,1,-9999999,22.4183972552419,68.9691601776069,1
11743,2000,1,108.86037731058,14.2733363667503,49.3852454055722,0
11744,2010,-1,-9999999,21.8072903249413,96.3676632612257,1
11745,2000,1,131.113505424828,23.3652312820777,83.2812944337351,1
11746,2010,1,-9999999,28.3662917558104,153.887103416055,1
11747,2000,1,123.532473798947,22.9136340133846,83.7435584218094,1
11748,2000,0,83.4566128716947,17.8879659948871,63.3291473752147,1
11749,2000,0,123.830573997115,20.7634673221037,43.035061357883,0
11750,2010,1,142.407686574092,11.572734862566,116.754616967803,1
11751,2010,1,162.016196751042,25.7437660451978,143.310206163169,1
11752,2000,1,179.032448927669,29.203425180167,163.863382395279,1
11753,2010,0,91.1958821344292,21.5324797760695,37.9637809673131,0
11754,2000,1,139.546838006199,19.9627120699733,114.871501981792,1
11755,2010,1,84.7154450604379,21.9826208334416,37.0977350073265,0
11756,2000,0,125.022994206179,18.331560282968,109.928525761634,1
11757,2000,0,42.6508079793954,10.9607913717628,27.8396110985218,1
11758,2000,1,211.982592893134,28.2577956980094,151.116712188728,1
11759,2010,1,92.7260782602307,28.3013196336105,38.2242720784564,0
11760,2000,0,82.3612398199819,12.6212704787031,39.9877279956279,0
11761,2010,1,145.597256999732,28.7011123681441,87.5466519500295,1
11762,2010,1,128.938379015576,15.5145601322874,73.3092529223587,1
11763,2010,1,90.0654968125899,25.8655817061663,61.0632304582993,1
11764,2010,1,108.516839454931,28.9980870019644,77.4395410510073,1
11765,2010,1,98.9718585414585,26.0795863019302,41.5820965828,0
11766,2000,1,158.564662777439,27.600092580542,95.9742191606177,1
11767,2010,1,99.3587409023945,28.1681400490925,73.3855094395388,1
11768,2010,1,201.315392575155,27.8696218924597,197.194131093762,1
11769,2010,1,128.826030082733,16.8561247177422,56.5225922330712,0
11770,2000,0,90.4453526486629,11.603728774935,49.4175554031018,0
11771,2010,1,161.321483560888,28.2405008142814,102.728875326239,1
11772,2000,1,139.92687525333,19.9659100966528,110.116678245572,1
11773,2000,0,82.9998299122837,27.5406121322885,60.1355435425023,1
11774,2010,-1,-9999999,18.6995482863858,45.1339608685409,0
11775,2010,0,110.802458783361,10.2102515008301,99.0357532991679,1
11776,2010,1,129.975495157453,18.9986436534673,64.2110031264258,1
11777,2010,0,83.8780438713714,10.4703756654635,37.5869765994604,0
11778,2000,1,220.353901477732,25.0999394617975,152.194113302416,1
11779,2000,1,177.21576122419,21.0311692627147,97.2437611821274,1
11780,2000,0,-9999999,20.344312353991,78.0992427548712,0
11781,2000,1,117.96348817531,11.6229823091999,86.6972009388038,1
11782,2000,1,102.892195633049,11.0561541607603,68.8455401001196,1
11783,2010,1,81.904353799813,23.0608743196353,37.5298945169525,1
11784,2000,1,104.861065711042,11.7395315831527,53.2198903572536,1
11785,2010,1,208.715892420615,28.1196668511257,168.867705456224,1
11786,2010,1,151.67414371629,29.8255669511855,129.828778812819,1
11787,2010,0,85.8498178101087,13.8884055335075,55.6256764231282,1
11788,2000,0,95.9273197779535,27.805489343591,39.1079115859839,0
11789,2000,1,168.379275598845,15.9474999597296,115.978061883098,1
11790,2010,1,145.84635516633,27.3148225340992,78.0484688580272,1
11791,2010,1,80.5768835422654,10.6309932330623,48.4465246396835,1
11792,2010,0,88.2000299402999,17.3077977681533,79.8860031950006,1
11793,2010,1,132.18122995492,10.037079770118,113.463927804728,1
11794,2000,1,172.634512157074,15.8559557842091,93.1229978590652,1
11795,2010,1,135.904376709307,13.1690764147788,82.1251060789233,1
11796,2000,1,116.029375970254,16.4235642785206,84.0043692396581,1
11797,2000,0,71.0752651279719,15.3880670852959,56.659377288079,0
11798,2000,1,133.009546705377,21.6138445166871,55.986306403932,1
11799,2000,1,195.395196963292,29.5902546774596,131.043025124652,1
11800,2000,1,102.158840844039,21.3205822417513,52.7490033425349,0
11801,2010,1,147.543007426883,10.8747886493802,88.2750107779755,1
11802,2000,1,190.899423754731,16.7036350769922,123.56047246569,1
11803,2000,1,174.880780805391,28.5816260194406,105.402287272343,1
11804,2010,0,121.89978385325,14.5974162966013,115.13265651507,1
11805,2010,1,146.641572491475,25.9633166249841,88.0469085214507,1
11806,2000,1,138.005551876393,21.9477234361693,98.3315657179547,1
11807,2000,1,128.322953270864,28.6958695761859,91.009805055639,1
11808,2010,1,113.985740754476,29.2073446186259,96.6844738101999,1
11809,2010,0,45.945272929723,11.5389553131536,20.2748882094981,0
11810,2010,1,102.332091885379,27.2697506565601,30.3760129396623,0
11811,2000,-1,-9999999,19.3837438430637,63.0434828840961,0
11812,2000,1,153.650214608305,11.9569030916318,97.2100031477783,1
11813,2000,1,137.316965444858,15.1611828291789,68.1911258730196,1
11814,2010,1,124.440971986183,13.8926598383114,40.9337414975146,1
11815,2010,1,113.826617693667,13.6088929418474,66.0041761784368,1
11816,2000,0,87.2033669513027,18.8898711046204,86.0983307731749,1
11817,2010,0,87.0471279837133,19.1462414339185,56.8073901157132,1
11818,2010,1,95.4196852114701,17.190498476848,82.2980683504953,1
11819,2010,0,124.70377850811,16.7981895292178,117.521437616309,1
11820,2010,1,185.723532286272,28.6251576384529,151.23893619463,1
11821,2010,1,122.053532750721,12.9923592275009,75.1588751140739,1
11822,2010,0,83.169315362729,20.7702272525057,-9999999,1
11823,2010,0,100.328198555424,24.1378510324284,59.4180035881738,1
11824,2010,1,125.288832505922,19.4477388262749,84.0103056802719,1
11825,2010,0,53.1599663060876,26.3902685744688,25.6222373561666,0
11826,2000,1,117.261504085845,24.8295949352905,81.1361499661163,1
11827,2000,1,203.521598549606,19.7558463551104,154.839222941418,1
11828,2000,1,126.462111772758,19.7616850258783,76.9166466592241,1
11829,2000,1,129.875610597132,27.9116673069075,51.6408867205116,0
11830,2010,0,109.126498453014,15.975944744423,107.450268520596,1
11831,2000,-1,-9999999,21.9307351810858,68.9193536975675,0
11832,2000,1,119.560600380144,17.7311597252265,66.9600786850096,0
11833,2000,1,128.528845327241,10.2009998541325,58.6078603594185,0
11834,2000,1,142.000034264474,16.5723302820697,98.5059755237839,1
11835,2000,0,116.453256292048,11.6743440460414,95.0658026927434,1
11836,2010,1,103.224032761993,26.4906787173823,70.0967979406146,1
11837,2010,0,118.870976591966,14.3435959098861,129.738947974498,1
11838,2000,1,154.507424038769,17.7342453040183,106.569249424807,1
11839,2010,1,78.9830806517984,27.5542732095346,34.0755752235088,0
11840,2010,1,146.281746517314,24.2015598062426,96.7838609132252,1
11841,2000,1,160.793647230067,15.9486317168921,112.436785896712,1
11842,2010,1,149.795852851384,15.5892393831164,94.4378438110919,1
11843,2000,1,126.891812996889,26.4937783265486,52.0003620049104,1
11844,2000,1,161.379037285546,27.0711198356003,141.230481905448,1
11845,2000,0,111.57455552083,21.6710927244276,85.1384564336588,1
11846,2010,1,111.865284372611,11.406223825179,63.6723193792159,0
11847,2010,1,110.809325099483,29.0308997454122,61.0771300213643,1
11848,2000,1,115.21025985709,22.4109561089426,75.2038639122839,1
11849,2000,1,158.815345948693,16.5676929336041,103.302666773349,1
11850,2000,0,137.688330025914,22.2222882462665,121.614914927241,1
11851,2000,1,180.184299610955,29.9097152240574,142.013960936579,1
11852,2010,1,165.079501150229,15.076523819007,100.835498966662,1
11853,2010,1,151.551351240335,23.2204497093335,120.917085245593,1
11854,2010,0,91.7004831254235,11.396583407186,50.79663916962,0
11855,2010,1,98.6010461595007,18.9768101088703,71.1602572048802,1
11856,2000,1,157.175425851357,21.4469555625692,104.954680186452,1
11857,2010,1,67.8183938713458,10.0478435121477,23.3116291100384,0
11858,2010,0,-9999999,12.8045081999153,53.1943101300676,1
11859,2000,0,57.0654809186006,17.5923309894279,42.5162106400457,0
11860,2010,1,156.370874284505,26.7041463358328,98.4614259703874,1
11861,2010,0,102.052571134632,13.439954444766,61.3132286816957,1
11862,2000,1,135.995272503732,24.3014783412218,78.1042419202367,0
11863,2010,1,124.979237890842,15.4414937039837,62.7386288700947,1
11864,2000,1,113.561887647167,13.4454417414963,51.5309857681443,1
11865,2000,1,142.362922774607,27.5666472315788,54.283563204376,1
11866,2010,0,59.6809299461374,14.6085825329646,28.248883633859,0
11867,2000,1,101.656335133945,28.4256707970053,56.3989275339488,1
11868,2010,0,77.1990477929567,11.4716445608065,68.4482070350549,1
11869,2010,1,157.290083379596,20.4439719486982,120.672431422789,1
11870,2000,1,158.479559148332,22.2877516411245,114.605611270232,1
11871,2010,1,181.957816972773,12.7915378147736,123.950065533008,1
11872,2010,1,147.326182151656,21.7595252115279,107.332307809583,1
11873,2010,1,96.6819409657175,14.1468473756686,20.0206496134464,0
11874,2000,1,134.121601443245,18.6495137074962,56.7478355370022,0
11875,2010,1,113.298736274687,28.8965161750093,71.1050085983783,1
11876,2010,1,154.279059094542,21.3705240702257,149.420140022896,1
11877,2000,-1,-9999999,11.0078278696164,121.572802671454,1
11878,2000,1,95.8063008196195,23.4334645653144,58.0300646500981,1
11879,2010,0,88.7393965829878,19.0033572679386,87.0308748301434,1
11880,2000,1,153.281811012378,27.8693850478157,104.799199675051,1
11881,2000,1,187.449970068991,22.1692025428638,122.653171638926,1
11882,2000,1,163.07727570747,27.1479901950806,114.055323335427,1
11883,2000,1,155.587926024981,14.9467353522778,70.1322340521234,1
11884,2000,1,193.346346393254,22.621420067735,145.856369795207,1
11885,2010,0,120.194487659212,20.1988430228084,107.70725846381,1
11886,2000,1,157.63654871014,24.0624645072967,89.8991717386936,1
11887,2000,1,127.421780432344,17.5909527391195,89.0218311440443,1
11888,2010,1,123.308023236718,11.9709064811468,88.5953725520961,1
11889,2010,1,129.637321447994,22.0055629685521,58.9057458835608,1
11890,2000,1,203.880187560428,14.4148950558156,172.977160665056,1
11891,2000,1,137.68047357915,10.6566673610359,97.1015399221483,1
11892,2000,1,117.65405283633,25.4591520363465,72.4886484117208,0
11893,2010,1,89.4474448033208,13.2627729931846,47.0851842829013,0
11894,2010,0,108.821050166237,11.2576678302139,42.8536843797054,0
11895,2010,0,75.4973226862605,15.0648884195834,51.5170248816166,0
11896,2010,0,111.333144931442,27.7679459145293,60.4306229190824,1
11897,2010,1,171.21481737803,20.5267996806651,145.775109708509,1
11898,2000,1,198.766443631839,12.5177603727207,122.26827214287,1
11899,2010,1,109.345880093151,12.0986202917993,75.7306751297184,1
11900,2000,1,158.545620339197,17.7191947214305,107.328793340115,1
11901,2000,-1,-9999999,19.83002809342,107.993335407965,1
11902,2000,0,55.576004141796,28.0097381491214,28.9338543605342,0
11903,2010,0,95.9965862415892,20.490361941047,63.2150586785985,1
11904,2000,0,95.1609371502015,14.5169732347131,67.1490074634601,1
11905,2010,1,87.423201061975,21.8810554174706,32.9409563883529,0
11906,2010,0,119.246217993354,11.0247633140534,68.8820033933503,1
11907,2000,1,-9999999,14.2775816796347,133.324267984844,1
11908,2000,1,140.556653425836,21.1067682784051,89.0479116353611,1
